"score_unit_mode","score_unit","kappa","lambda","shift_prob","shift_type","obj_alarm_tuned","obj_always_retrain","obj_calendar_tuned","obj_calendar10","obj_cusum_tuned","obj_debt_threshold_tuned","obj_debt_utility_tuned","obj_hybrid_utility_tuned","obj_never_retrain","regret_alarm_tuned","regret_always_retrain","regret_calendar_tuned","regret_calendar10","regret_cusum_tuned","regret_debt_threshold_tuned","regret_debt_utility_tuned","regret_hybrid_utility_tuned","regret_never_retrain","retrains_alarm_tuned","retrains_always_retrain","retrains_calendar_tuned","retrains_calendar10","retrains_cusum_tuned","retrains_debt_threshold_tuned","retrains_debt_utility_tuned","retrains_hybrid_utility_tuned","retrains_never_retrain","rel_debt_utility_vs_calendar10","rel_debt_utility_vs_calendar","rel_debt_utility_vs_cusum","rel_debt_utility_vs_alarm","rel_debt_utility_vs_debt_threshold","rel_debt_utility_vs_always_retrain","rel_debt_utility_vs_never_retrain","rel_hybrid_utility_vs_calendar10","rel_hybrid_utility_vs_calendar","rel_hybrid_utility_vs_cusum","rel_hybrid_utility_vs_alarm","rel_hybrid_utility_vs_debt_threshold","rel_hybrid_utility_vs_always_retrain","rel_hybrid_utility_vs_never_retrain"
"mean",0.149044950515486,0.25,0.0372612376288715,0.1,"variance",6.24768679447915,8.39582083887449,4.31838334424873,5.9323294650283,3.09352413260142,2.7885330661646,3.11428214572366,3.40467206396055,135.628721945368,5.69659308994814,0.980834550729056,2.86519507672274,5.22436595007974,2.1001395374157,1.543635116984,1.45615707123888,1.42200160972829,135.628721945368,14.79,199,39,19,26.66,33.41,44.5,53.21,0,0.524967833307755,0.721168524760845,1.00671015069948,0.49846963334904,1.11681736304713,0.370932420485184,0.0229618188614806,0.573918236340622,0.788413578080076,1.10058041186104,0.54494922296187,1.2209545245391,0.405519856759707,0.0251028839255152
"mean",0.149044950515486,0.25,0.0372612376288715,0.2,"abrupt_coef",10.1378269502904,9.06455886782879,6.29452657203345,9.82936358181751,3.90352071364101,3.68658405323341,4.08269271747216,4.02015147814533,251.400381704941,9.58487018387799,1.64957257968335,4.84133830450746,9.12140006686895,2.81139383873879,2.37685155057857,2.28372016475024,2.75774074727916,251.400381704941,14.84,199,39,19,29.31,35.15,48.28,33.88,0,0.415356770912858,0.648609974197511,1.04590010325935,0.402718722413702,1.10744598753725,0.45040169929969,0.0162398031768458,0.40899407623723,0.638674161136572,1.02987835163696,0.396549625265615,1.0904814375843,0.443502164502823,0.0159910317195286
"mean",0.149044950515486,0.25,0.0372612376288715,0.2,"gradual",7.17771120459779,8.53958424864892,4.76246402791009,6.81876695332901,3.54654152933348,3.31665989125243,4.02091433116474,3.91186435542299,120.17340542768,6.65605387779359,1.12459796050348,3.3092757603841,6.11080343838045,2.40448459600856,1.93799409898418,2.2655374264686,2.30925852500523,120.17340542768,14,199,39,19,30.65,37,47.11,43.01,0,0.589683495371796,0.844292850843691,1.1337564491795,0.560194498852097,1.21233845585728,0.470855982456161,0.0334592692688941,0.573690871413807,0.821395045190427,1.10300819067475,0.545001636861231,1.17945899901898,0.458086042776837,0.0325518307607346
"mean",0.149044950515486,0.25,0.0372612376288715,0.2,"none",0.456396491209635,7.46859585548061,1.54835734246985,0.840807519015254,0.451602672304985,0.482724290632108,0.684570530081165,0.693518814753855,0.923452085937739,0.311822889209613,0.0536095673351744,0.0951690749438543,0.132844004066694,0.172143390088448,0.396650831709415,0.423741866679064,0.422629617191958,0.923452085937739,3.88,199,39,19,7.5,2.31,7,7.27,0,0.814182217212958,0.442126963397984,1.51586908595361,1.49994696117575,1.41813980229739,0.0916598706541087,0.741316783518881,0.824824706094562,0.447906174970951,1.53568359375317,1.51955334475896,1.43667685304529,0.0928579920742312,0.751006820293883
"mean",0.149044950515486,0.25,0.0372612376288715,0.2,"variance",6.76532543245887,8.48934820949962,4.53375428952729,6.40991034225771,3.18737872616765,2.89457762093745,3.220787927301,3.55355774110238,156.430612369073,6.22093875070106,1.07436192135418,3.0805660220013,5.70194682730915,2.19585719286338,1.66160326779809,1.59358968004818,1.51425020567424,156.430612369073,14.61,199,39,19,26.61,33.09,43.67,54.73,0,0.502470043312114,0.710401958646244,1.01048171679728,0.476072874757541,1.11269703185845,0.379391662094496,0.0205892432339398,0.554384936974132,0.783800249014573,1.11488406191849,0.525260429314016,1.22766020002307,0.418590173639707,0.022716511092588
"mean",0.149044950515486,0.5,0.0745224752577431,0.02,"abrupt_coef",11.9857422120268,16.7120470121329,8.37099040545247,11.5061513238411,4.87786021795882,4.76133336439753,5.96690494655948,5.83242507463779,213.035054428136,11.0966890822019,1.88207443584203,5.46461387040048,10.090224293944,3.41647447815448,3.30590942261381,3.13356043726009,3.4581390129261,213.035054428136,11.93,199,39,19,19.61,19.53,38.02,31.86,0,0.518583910346798,0.71280752426534,1.22326279965775,0.497833579348316,1.25320041465202,0.357042135067447,0.0280090286670277,0.506896260138074,0.696742534890355,1.19569336020835,0.486613592338521,1.22495625243325,0.348995252969517,0.0273777716549708
"mean",0.149044950515486,0.5,0.0745224752577431,0.02,"gradual",5.51041170678054,15.6320402406358,5.2406425580253,5.67664876298373,3.55870117758838,3.55438248814786,5.13962253896477,4.84931167201596,62.2132344755638,4.63626307200721,0.802067664344962,2.33426602297332,4.26072173308662,2.2471056130521,2.31209282560128,2.65057186535615,2.45937589050014,62.2132344755638,11.73,199,39,19,17.6,16.67,33.4,32.07,0,0.905397313372496,0.980723734171523,1.44424111002423,0.932711167958737,1.44599590958568,0.328787698844595,0.0826130096319541,0.854256071581764,0.925327689939458,1.36266335104376,0.880027106876407,1.36431903099513,0.310216171233366,0.0779466252300493
"mean",0.149044950515486,0.5,0.0745224752577431,0.02,"none",0.571651545788975,14.8823151935597,3.00125158800148,1.54665971890615,0.569707935772979,0.592719641732888,0.944213277778041,1.02021582421714,0.960623495874141,0.30933243288172,0.0523426172688275,0.094875052949495,0.130732689009028,0.217961852556432,0.533101661526694,0.44267701929343,0.415093325124264,0.960623495874141,3.52,199,39,19,4.72,0.8,6.73,8.12,0,0.610485465054862,0.31460650668303,1.65736374462984,1.65172872308929,1.59301837040109,0.0634453218802037,0.982917117719292,0.659625263234159,0.339930123917568,1.79076990183209,1.78468130057983,1.72124517627662,0.0685522253055516,1.06203505181681
"mean",0.149044950515486,0.5,0.0745224752577431,0.02,"variance",6.65350094119623,15.8174544986728,5.74375277365826,6.55637611016986,4.00483743443177,3.8039840880207,4.99206313272105,5.32317161773408,111.392438402996,5.70110370740227,0.987481922381919,2.83737623860628,5.14044908027275,2.58965562928723,2.32992952742254,2.01489024617422,1.63430909247579,111.392438402996,12.78,199,39,19,18.99,19.78,39.95,49.5,0,0.761405851164893,0.869129179030029,1.24650830762856,0.750291189080907,1.31232492492326,0.315604709540333,0.0448150988010582,0.811907603878473,0.926775895046696,1.32918544257699,0.800055739794789,1.39936747750799,0.336537817648265,0.047787549083681
"mean",0.149044950515486,0.5,0.0745224752577431,0.05,"abrupt_coef",12.5533185134555,16.7809574194776,8.60701717090849,12.1809495568042,5.31266762867491,5.07735051055544,6.38367612829146,5.76941285996471,266.814577591337,11.5025516123213,1.95098484318672,5.70064063585651,10.7650225269071,3.7245936809324,3.38270942319436,3.01600547139405,3.12088408930452,266.814577591337,14.1,199,39,19,21.31,22.74,45.19,35.54,0,0.524070483875009,0.741682745779586,1.20159523886565,0.508524986556264,1.2572848998745,0.380411913856712,0.0239255148122714,0.47364229143712,0.670315016852202,1.0859728601926,0.459592645066773,1.13630383562658,0.343807133034506,0.0216233045137487
"mean",0.149044950515486,0.5,0.0745224752577431,0.05,"gradual",6.92540259004562,15.8489444761665,5.90012398388554,6.86400319282175,4.25100691990414,4.11597382598289,5.54919103172673,5.50602994167102,89.9487941657175,5.94468681565372,1.01897189987562,2.99374744883356,5.44807616292464,2.74267202068742,2.58304650993112,2.55785887488092,2.64511211652626,89.9487941657175,13.16,199,39,19,20.24,20.57,40.14,38.39,0,0.808448200829797,0.940521088519956,1.30538273314593,0.801280641749691,1.34820853249755,0.35013000645384,0.0616927784657475,0.802160166159177,0.933205803252461,1.29522958805138,0.795048355684799,1.33772229233168,0.347406727933897,0.0612129377913278
