"score_unit_mode","score_unit","kappa","lambda","shift_prob","shift_type","obj_alarm_tuned","obj_always_retrain","obj_calendar_tuned","obj_calendar10","obj_cusum_tuned","obj_debt_threshold_tuned","obj_debt_utility_tuned","obj_hybrid_utility_tuned","obj_never_retrain","regret_alarm_tuned","regret_always_retrain","regret_calendar_tuned","regret_calendar10","regret_cusum_tuned","regret_debt_threshold_tuned","regret_debt_utility_tuned","regret_hybrid_utility_tuned","regret_never_retrain","retrains_alarm_tuned","retrains_always_retrain","retrains_calendar_tuned","retrains_calendar10","retrains_cusum_tuned","retrains_debt_threshold_tuned","retrains_debt_utility_tuned","retrains_hybrid_utility_tuned","retrains_never_retrain","rel_debt_threshold_vs_calendar10","rel_debt_threshold_vs_calendar","rel_debt_threshold_vs_cusum","rel_debt_threshold_vs_alarm","rel_debt_threshold_vs_always_retrain","rel_debt_threshold_vs_never_retrain","rel_debt_utility_vs_calendar10","rel_debt_utility_vs_calendar","rel_debt_utility_vs_cusum","rel_debt_utility_vs_alarm","rel_debt_utility_vs_debt_threshold","rel_debt_utility_vs_always_retrain","rel_debt_utility_vs_never_retrain","rel_hybrid_utility_vs_calendar10","rel_hybrid_utility_vs_calendar","rel_hybrid_utility_vs_cusum","rel_hybrid_utility_vs_alarm","rel_hybrid_utility_vs_debt_threshold","rel_hybrid_utility_vs_always_retrain","rel_hybrid_utility_vs_never_retrain"
"mean",0.149044950515486,0.25,0.0372612376288715,0.05,"abrupt_coef",11.9571594035583,9.33541301308032,7.11221273049363,11.4198465186469,4.13927726358585,3.87534942068135,4.62403292635396,4.3538853457001,266.647583638243,11.4317759529912,1.92042672493488,5.65902446296764,10.7118830036983,3.05497524858569,2.58722843585126,2.94019759790525,3.02962096037001,266.647583638243,14.1,199,39,19,29.1,34.57,45.19,35.54,0,0.339352145788781,0.54488660105255,0.936238182151669,0.32410284833437,0.415123510363323,0.0145336003717138,0.404912002871809,0.650153911528602,1.11711118436849,0.386716674946885,1.19319122597749,0.495321730262495,0.0173413644453921,0.381256029894173,0.612170292240108,1.05184675208936,0.364123718581893,1.12348200718753,0.466383794653718,0.0163282385172744
"mean",0.149044950515486,0.25,0.0372612376288715,0.05,"gradual",6.33637569873967,8.39782382822826,4.40180079239128,6.09177629402667,3.12173806051007,2.93088665506406,3.92872712952802,3.92990562772877,88.4975184548079,5.84601781154372,0.982837540082822,2.94861252486529,5.38381277907811,2.07767818214909,1.72548561777006,2.43306105110512,2.49944671515639,88.4975184548079,13.16,199,39,19,28.02,32.35,40.14,38.39,0,0.481121845846171,0.665838095201908,0.938863734962175,0.462549380657309,0.349005494162933,0.0331182919729071,0.644923079887283,0.892527243922309,1.25850633633435,0.620027491474261,1.34045686234228,0.467826809645862,0.0443936417441385,0.645116537122721,0.892794974847975,1.25888384981495,0.620213480793199,1.34085895847885,0.467967143406708,0.0444069584813908
"mean",0.149044950515486,0.25,0.0372612376288715,0.05,"none",0.177307254226907,7.41710506649531,1.46018325495339,0.718652312491562,0.285961138762953,0.190635926416282,0.395378450879982,0.420027463356055,0.321322853096418,0.0550903948042087,0.00211877834987334,0.00699498742739577,0.0106887975430023,0.0135814916959015,0.10120895610699,0.145355546390254,0.160689249459109,0.321322853096418,3.28,199,39,19,7.31,2.4,6.71,6.96,0,0.26526864674706,0.13055616530979,0.666649766611503,1.07517274037935,0.025702201156274,0.593284681059018,0.550166532560381,0.270773171476072,1.38263000556775,2.22990566631865,2.07399758436201,0.0533063031108988,1.23047099535539,0.584465472461673,0.287653937908953,1.46882707620016,2.36892430141932,2.20329646804801,0.0566295690286782,1.30718204232433
"mean",0.149044950515486,0.25,0.0372612376288715,0.05,"variance",6.27273716549903,8.37794317903697,4.34889080350802,6.04150393261364,3.0799096848098,2.80111277506611,3.29799989610865,3.41096427695477,131.276925188851,5.74064669215875,0.962956890891533,2.89570253598203,5.33354041766508,2.07422888120656,1.54429122984427,1.66372201370634,1.40183834400601,131.276925188851,14.28,199,39,19,26.99,33.73,43.86,53.92,0,0.463644947733123,0.644098208399853,0.909478868449058,0.446553506254437,0.334343730341233,0.0213374343665996,0.545890548594228,0.758354266666877,1.07081058654884,0.525767270187587,1.17738918813464,0.393652693224371,0.0251224645257669,0.564588604923598,0.78432971326926,1.10748840908477,0.543776056123564,1.21771758256833,0.407136239058003,0.0259829689951061
"mean",0.149044950515486,0.25,0.0372612376288715,0.1,"abrupt_coef",13.7129672492866,9.48111969156661,7.99614197127224,12.1068491216128,4.35144541138598,4.10908049056986,4.57157925960565,4.47152089515121,303.688878779504,13.1667175056473,2.06613340342117,6.54295370374625,11.3988856066642,3.23882485578788,2.74904531711605,2.76329139747651,3.12005580635204,303.688878779504,14.66,199,39,19,29.86,36.5,48.53,36.27,0,0.339401313198366,0.513882883186987,0.944302433351928,0.299649260139788,0.433396120315289,0.0135305596539585,0.377602728313893,0.571723122979803,1.05058867282206,0.333376371174772,1.11255529554537,0.482177148725591,0.015053495794704,0.369338120119857,0.559209792824596,1.02759439046415,0.326079747283276,1.08820474688026,0.471623715406588,0.0147240192433842
"mean",0.149044950515486,0.25,0.0372612376288715,0.1,"gradual",6.43974135352056,8.42603457392299,4.43967186187139,6.17725426444724,3.25171735471477,2.9971745004891,3.8112627818479,3.74750672245392,97.962849803923,5.92739933612358,1.01104828577755,2.98648359434539,5.46929074949868,2.14990255802904,1.71874143744252,2.19747858014148,2.30624205096917,97.962849803923,13.75,199,39,19,29.57,34.31,43.31,38.68,0,0.485195261872112,0.675089194368015,0.921720485989779,0.465418459524087,0.355704035414808,0.0305950113383602,0.616983309847445,0.858455962608327,1.17207689540477,0.591834760531852,1.2716185798411,0.452319860357926,0.0389051848683079,0.606662209781851,0.844095428456799,1.15247000697041,0.581934353684125,1.25034652531655,0.444753304721981,0.0382543661189392
"mean",0.149044950515486,0.25,0.0372612376288715,0.1,"none",0.190781465210444,7.41853781383737,1.46153483048151,0.721042980212345,0.288744372602535,0.176554680851619,0.360681253203092,0.358771009522108,0.308962391606085,0.0428543518238238,0.00355152569193504,0.00834656295552031,0.013079465263786,0.0141290512777513,0.094207345691813,0.130034192280377,0.116572964934442,0.308962391606085,3.97,199,39,19,7.37,2.21,6.19,6.5,0,0.244860134134617,0.120800871227579,0.611456698741111,0.925428896653395,0.0237991212395388,0.57144392213509,0.50022157222427,0.24678252319465,1.24913690941288,1.89054661471039,2.04288694847019,0.0486189141653136,1.16739533031239,0.497572293702173,0.245475511113142,1.2425212179493,1.88053388271424,2.03206739006613,0.048361418183097,1.1612125594222
"mean",0.149044950515486,0.25,0.0372612376288715,0.1,"variance",6.18548720089426,8.33823619393209,4.26409678558248,5.87496569292894,3.02124112785681,2.70979837711854,3.04727196234553,3.32441284335842,135.546667936401,5.63439349636325,0.92324990578665,2.81090851805649,5.16700217798038,2.0278565326711,1.46490042793794,1.38914688786075,1.34174238912616,135.546667936401,14.79,199,39,19,26.66,33.41,44.5,53.21,0,0.461244970397024,0.6354917614161,0.896915625877501,0.438089723429833,0.324984602749742,0.0199916266358534,0.518687618212512,0.714634802063778,1.00861594073002,0.492648656989376,1.12453826383417,0.365457620949032,0.0224813491083035,0.565860809597519,0.779628842994073,1.10034674581458,0.537453677517559,1.22681188070288,0.39869497169889,0.0245259650714412
"mean",0.149044950515486,0.25,0.0372612376288715,0.2,"abrupt_coef",10.0810985621427,9.03559764337291,6.25933111978158,9.78404717851239,3.84873442897097,3.62965372581983,4.02734327370435,3.95078990928793,251.298459845266,9.52814179573029,1.62061135522748,4.80614285225559,9.07608366356383,2.75660755406874,2.319921223165,2.22837072098243,2.68837917842176,251.298459845266,14.84,199,39,19,29.31,35.15,48.28,33.88,0,0.370976719510433,0.579878849091225,0.943077209614145,0.360045455705608,0.401705993236869,0.0144435971794445,0.411623451954438,0.643414319619008,1.04640716267377,0.3994944845424,1.1095668011126,0.445719633903593,0.0160261359189552,0.403799147449392,0.631184040863745,1.02651663350652,0.391900732339253,1.08847570807751,0.437247215427482,0.0157215046670822
"mean",0.149044950515486,0.25,0.0372612376288715,0.2,"gradual",7.08873664930718,8.5057903178699,4.72059155497374,6.75923756190389,3.46915243351189,3.22811430659122,3.91777889005348,3.77780684800598,118.376222616344,6.56707932250297,1.09080402972446,3.26740328744775,6.05127404695533,2.32709550018697,1.84944851432297,2.16240198535734,2.17520101758821,118.376222616344,14,199,39,19,30.65,37,47.11,43.01,0,0.477585567458876,0.683836817695019,0.930519591877183,0.455386406110421,0.379519619688866,0.0272699553613355,0.579618463498707,0.829933885283002,1.12931875008082,0.552676602880485,1.21364317306054,0.460601395477923,0.0330959951539504,0.558910204502692,0.800282507819509,1.08897113067518,0.532930906436651,1.17028286151218,0.4441453065295,0.0319135613935732
